HMS,StructuredFormula,Temperature,Pressure,crystal_system
P 1 21/c 1,Gd1Zn0.95Mn0.05B5O10,293,0.101325,monoclinic
C 1 2/m 1,Li1.18Co0.1135Ni0.1135Mn0.64O2,293,0.101325,monoclinic
C 1 2/m 1,Li2.967Na0.033Mn1Ti3O9,293,0.101325,monoclinic
C 1 2/m 1,Li2Ni0.23Co0.12Mn0.65O3,293,0.101325,monoclinic
P 1 21/a 1,Zn2Mn1O6H2Si1,293,0.101325,monoclinic
P 1 21/m 1,K2Mn1F5H2O1,293,0.101325,monoclinic
P 1 21/n 1,Mn6V1Si5O19H1,293,0.101325,monoclinic
A 1 2/a 1,Zn0.4Mn0.16Fe0.48Ti2.88O7,293,0.101325,monoclinic
C 1 2/c 1,Ca0.91Mn0.18Fe0.91Si2O6,293,0.101325,monoclinic
C 1 2/m 1,Mg1.9Mn0.91Sb0.19O5B1,293,0.101325,monoclinic
P 1 21/n 1,La2Ni0.2Co0.8Mn1O6,293,0.101325,monoclinic
P 1 21/n 1,La2Ni0.25Co0.75Mn1O6,293,0.101325,monoclinic
P 1 21/n 1,La2Ni0.5Co0.5Mn1O6,293,0.101325,monoclinic
P 1 21/n 1,La2Ni0.75Co0.25Mn1O6,293,0.101325,monoclinic
P 1 21/n 1,La2Ni0.8Co0.2Mn1O6,293,0.101325,monoclinic
C 1 2 1,Sr2Ba1Mn2O14Si4,293,0.101325,monoclinic
P 1 21/c 1,Cu1.888Ga0.313Mn0.801B1O5,293,0.101325,monoclinic
P 1 21/n 1,La1.876Gd0.124Ni0.826Mn1.22O6,293,0.101325,monoclinic
P 1 21/n 1,La1.882Ho0.118Ni1.024Mn1.024O6,293,0.101325,monoclinic
C 1 2/c 1,Mn1Sn0.48Ta2.12Nb0.3O8,293,0.101325,monoclinic
C 1 2/c 1,K1Mn1F4H2O1,293,0.101325,monoclinic
C 1 2/c 1,H14O7Mn1F5Fe1,296,0.101325,monoclinic
P 21/b 1 1,Mn8.12Mg0.9Si4O18H2,293,0.101325,monoclinic
C 1 2 1,Ba1Sr2Mn2Si4O14,293,0.101325,monoclinic
P 1 21/m 1,Ag1H8O4Mn1F4,293,0.101325,monoclinic
P 1 21/c 1,Mn1.812Mg0.188B2O6H2,293,0.101325,monoclinic
P 1 21/c 1,Mn0.8Mg1.13Ca0.07Si2O6,293,0.101325,monoclinic
P 1 21/c 1,La4Mn3Ge5.2Si0.8O22,293,0.101325,monoclinic
C 1 2/m 1,La4Ba2.6Ca2.4Mn4O19,293,0.101325,monoclinic
P 1 21/c 1,La0.7Ce0.153Ca0.147Mn1O3,293,0.101325,monoclinic
P 1 21/c 1,Na2Mn1Se2O10H4,293,0.101325,monoclinic
C 1 2/c 1,Ca0.87Mn0.19Mg0.94Si2O6,293,0.101325,monoclinic
C 1 2/c 1,Na4Mg0.99Mn0.005W3O12,293,0.101325,monoclinic
P 1 21/c 1,Cs2Mn1Se1O4F3,293,0.101325,monoclinic
P 1 21/c 1,Rb2Mn1Se1O4F3,293,0.101325,monoclinic
P 1 n 1,Li2Zn0.995Mn0.005Ge1O4,293,0.101325,monoclinic
P 1 n 1,Li2Zn0.991Mn0.009Ge1O4,293,0.101325,monoclinic
P 1 n 1,Li2Zn0.985Mn0.014Ge1O4,293,0.101325,monoclinic
C 1 2/c 1,K1Na5Mn3Mo6O24,298,0.101325,monoclinic
I 1 2/c 1,La1.7Sr0.3Ga1Mn1O6,293,0.101325,monoclinic
I 1 2/c 1,La1.5Sr0.5Ga1Mn1O6,293,0.101325,monoclinic
I 1 2/c 1,La1.3Sr0.7Ga1Mn1O6,293,0.101325,monoclinic
C 1 2/c 1,Na4Mg0.94Mn0.03W3O12,300,0.101325,monoclinic
C 1 2/c 1,Na4Mg0.9Mn0.05W3O12,300,0.101325,monoclinic
C 1 2/c 1,Na4Mg0.86Mn0.07W3O12,300,0.101325,monoclinic
C 1 2/c 1,Na4Mg0.98Mn0.01W3O12,300,0.101325,monoclinic
C 1 2/m 1,Cu0.69Mn2.31As2O16H16,293,0.101325,monoclinic
P 1 2 1,Sb1.213Mn4.95Mg5.125O20B4,293,0.101325,monoclinic
P 1 21/n 1,Mn6As1Si5O19H1,293,0.101325,monoclinic
P 1 21/n 1,Mn6V1Si5O19H1,293,0.101325,monoclinic
C 1 2/c 1,Na1.953Mn2.8Al0.2V3O12,293,0.101325,monoclinic
C 1 2/c 1,Na1.967Mn2.95Al0.05V3O12,293,0.101325,monoclinic
C 1 2/c 1,K1.71Na1.71Mn1.29Mo3O12,296,0.101325,monoclinic
C 1 2/m 1,Li1.805Mn0.81Co0.19Ni0.195O3,293,0.101325,monoclinic
P 1 21/n 1,Ca0.232Sr1.788Mn1W1O6,293,0.101325,monoclinic
P 1 21/n 1,Ca0.476Sr1.524Mn1W1O6,293,0.101325,monoclinic
P 1 21/n 1,Ca0.686Sr1.314Mn1W1O6,293,0.101325,monoclinic
P 1 21/n 1,Ca1.464Sr0.536Mn1W1O6,293,0.101325,monoclinic
P 1 21/n 1,Ca1.76Sr0.24Mn1W1O6,293,0.101325,monoclinic
P 1 21/n 1,La2Ni1Mn0.75Ru0.25O6,293,0.101325,monoclinic
P 1 21/n 1,La2Ni1Mn0.5Ru0.5O6,293,0.101325,monoclinic
P 1 21/n 1,La2Ni1Mn0.25Ru0.75O6,293,0.101325,monoclinic
P 1 21/m 1,Pb2Bi1V0.94Mn0.06O6,293,0.101325,monoclinic
P 1 21/n 1,La1Ca1Mn1Nb1O6,293,0.101325,monoclinic
P 1 21/n 1,Sr1.5La0.5Mn1W1O6,293,0.101325,monoclinic
P 1 21/n 1,Sr1.25La0.75Mn1W1O6,293,0.101325,monoclinic
P 1 21/c 1,Ca2Mn1As2O10H4,293,0.101325,monoclinic
P 1 21/n 1,La0.8Sr0.2Mn0.915Ni0.085O3,293,0.101325,monoclinic
P 1 21 1,Na1La1Mn1W1O6,298,0.101325,monoclinic
P 1 21 1,Na1Nd1Mn1W1O6,298,0.101325,monoclinic
P 1 21 1,Na1Tb1Mn1W1O6,298,0.101325,monoclinic
P 1 21/n 1,Sr1La1Mn1.05Sb0.95O6,295,0.101325,monoclinic
P 1 21/n 1,Bi0.25La1.75Mn1.06Co0.94O6,310,0.101325,monoclinic
P 1 21/n 1,Bi0.5La1.5Mn1.05Co0.95O6,298,0.101325,monoclinic
P 1 21/n 1,Sm2Mn1Te5O13Cl2,293,0.101325,monoclinic
C 1 2/m 1,Mn1Nb1O5F5H8,297,0.101325,monoclinic
C 1 2/c 1,Li1Mg0.5Mn0.5B1O3,298,0.101325,monoclinic
P 1 21/n 1,Li2Fe0.83Mn0.17Si1O4,298,0.101325,monoclinic
P 1 21/n 1,Li2Fe0.46Mn0.55Si1O4,298,0.101325,monoclinic
P 1 21/n 1,La2Ni1Mn0.8Ti0.2O6,293,0.101325,monoclinic
P 1 21/n 1,La2Ni1Mn0.6Ti0.4O6,293,0.101325,monoclinic
P 1 21/n 1,La2Ni1Mn0.4Ti0.6O6,293,0.101325,monoclinic
P 1 21/n 1,La2Ni1Mn0.2Ti0.8O6,293,0.101325,monoclinic
I 1 2/m 1,Ba1La1Mn1Sb1O6,300,0.101325,monoclinic
P 1 21/n 1,La1.5Tb0.5Co1Mn1O6,283,0.101325,monoclinic
P 1 21/n 1,La1Tb1Co1Mn1O6,285,0.101325,monoclinic
P 1 21/n 1,La0.5Tb1.5Co1Mn1O6,284,0.101325,monoclinic
P 1 21/n 1,Mn1.06Ca0.94Fe1Re1O6,300,0.101325,monoclinic
C 1 2/c 1,Na1Mn1V0.1Ge1.9O6,293,0.101325,monoclinic
P 1 21/m 1,Pb2Mn1V2O9H1,293,0.101325,monoclinic
C 1 2 1,Cs1Mn1F4H4O2,293,0.101325,monoclinic
C 1 c 1,Na2Zn2Mn1B4.68O11,293,0.101325,monoclinic
C 1 2/c 1,K1Mn1F4H2O1,293,0.101325,monoclinic
C 1 2/m 1,K2Mn3O10H2V2,293,0.101325,monoclinic
P 1 21/c 1,Cu2Mn0.85Ga0.15B1O5,296,0.101325,monoclinic
P 1 21/c 1,Cu2Mn0.804Ga0.202B1O5,296,0.101325,monoclinic
P 1 21/m 1,Cs1Mn2Mo2O9H1,298,0.101325,monoclinic
C 1 2/m 1,Mn1.99Fe4.21Si8O24H2,298,0.101325,monoclinic
P 1 21/n 1,Nd1Sm1Ni1Mn1O6,293,0.101325,monoclinic
P 1 21/n 1,Pr1Ba1Mn1Mo1O6,293,0.101325,monoclinic
P 1 21/c 1,Tl2Mn3As4O16H4,293,0.101325,monoclinic
P 1 21/c 1,Cu1.83Mn0.4Fe0.77B1O5,293,0.101325,monoclinic
P 1 21/c 1,Cu1.88Mn0.74Fe0.38B1O5,293,0.101325,monoclinic
C 1 2/c 1,Li0.96Mn0.04Mg1B1O3,293,0.101325,monoclinic
P 21/n 1 1,Y1Sr0.5Ca1.5Mn2O7,298,0.101325,monoclinic
P 1 21/n 1,Sr1La1Mn1Mo1O6,295,0.101325,monoclinic
C 1 2/m 1,Li1.2Co0.1Mn0.556Ni0.13O2,293,0.101325,monoclinic
P 1 21/n 1,Sr1La1Mn1Re1O6,293,0.101325,monoclinic
C 1 2/c 1,Ag2Mn2Fe1V3O12,293,0.101325,monoclinic
C 1 2/c 1,Na2Mn2Fe1V3O12,293,0.101325,monoclinic
C 1 2 1,Ca2Mn2Si4O17H8,293,0.101325,monoclinic
C 1 2/m 1,Li1.6Mn0.3Co0.2Ni0.3O2,300,0.101325,monoclinic
C 1 2/m 1,Li1.4Mn0.598O2.400Ni0.402Co0.198,293,0.101325,monoclinic
C 1 2/m 1,K2Mn3V2O10H2,298,0.101325,monoclinic
P 1 21/c 1,Mn1Sb2O4H1Cl1,293,0.101325,monoclinic
P 1 n 1,Ag1.91Na0.09Mn1Si1O4,298,0.101325,monoclinic
P 1 21/n 1,Ca1La1Mn1Mo1O5.92,300,0.101325,monoclinic
P 1 21/n 1,La1Sr1Mn1Nb1O6,293,0.101325,monoclinic
P 1 21/n 1,Ca1.921Ce0.079Mn1Re1O6,293,0.101325,monoclinic
P 1 21/m 1,Ba2Mn1V2O9H1,293,0.101325,monoclinic
C 1 2/c 1,Na1.4Mn0.3Fe3V3O12,296,0.101325,monoclinic
I 1 a 1,Bi2Zn1Ti0.6Mn0.4O6,295,0.101325,monoclinic
C 1 2/m 1,Li1.2Mn0.54Ni0.13Co0.13O2,293,0.101325,monoclinic
C 1 2/m 1,Li1Mn0.54Ni0.13Co0.13O2,293,0.101325,monoclinic
C 1 2/m 1,Li0.74Mn0.54Ni0.13Co0.13O2,293,0.101325,monoclinic
C 1 2/m 1,Li0.33Mn0.54Ni0.13Co0.13O2,293,0.101325,monoclinic
C 1 2/m 1,Li0.89Mn0.54Ni0.13Co0.13O2,293,0.101325,monoclinic
C 1 2/m 1,Li0.77Mn0.54Ni0.13Co0.13O2,293,0.101325,monoclinic
C 1 2/m 1,Li0.32Mn0.54Ni0.13Co0.13O2,293,0.101325,monoclinic
C 1 2/m 1,Ba3Mn2V4O14F2,298,0.101325,monoclinic
I 1 2/m 1,Ba1.1La0.9Mn1Sb1O6,300,0.101325,monoclinic
I 1 2/m 1,Ba1.2La0.8Mn1Sb1O6,300,0.101325,monoclinic
P 1 21/n 1,La1Pr1Ni1Mn1O6,293,0.101325,monoclinic
P 1 21/n 1,La1Nd1Ni1Mn1O6,293,0.101325,monoclinic
P 1 21/n 1,La1Sm1Ni1Mn1O6,293,0.101325,monoclinic
P 1 21/m 1,Mn1.085Cu0.915Cl1.058O2.942H2.942,293,0.101325,monoclinic
P 1 21/n 1,La2.01Co0.98Mn0.49Ru0.52O6,293,0.101325,monoclinic
P 1 21/n 1,La1.99Co1.01Mn0.27Ru0.73O6,293,0.101325,monoclinic
P 1 m 1,Gd1Ba1Mn1Fe1O6,293,0.101325,monoclinic
C 1 2/c 1,K1Cu1Mn3V3O12,293,0.101325,monoclinic
P 1 21/n 1,Mn1Al0.5Y0.5B1O4,293,0.101325,monoclinic
C 1 2/c 1,Ag2Sr1Mn1V2O8,293,0.101325,monoclinic
P 1 21/m 1,Ba4Mn2Ag2O17As4,293,0.101325,monoclinic
P 1 21/a 1,Rb2Mn1H12O14Se2,293,0.101325,monoclinic
P 1 21/a 1,Cs2Mn1H12O14Se2,293,0.101325,monoclinic
C 1 2/c 1,Ag1Mn3As3O12H2,293,0.101325,monoclinic
I 1 2 1,K2Mn1I4O14H4,293,0.101325,monoclinic
C 1 2/c 1,Ca0.74Mn2.59Na0.88As3O12,298,0.101325,monoclinic
P 1 21/c 1,K0.65Na0.5Mn3.43As3O12,298,0.101325,monoclinic
P 1 21/n 1,Na2Gd1Mn1O9As2,293,0.101325,monoclinic
P 1 21/m 1,Mn4Te1O7Si1Br2,293,0.101325,monoclinic
P 1 21/m 1,Mn4Te1O7Si1Cl2,293,0.101325,monoclinic
P 1 21/c 1,Sr1Na2Mn1V2O8,293,0.101325,monoclinic
P 1 21 1,Sr2Mn1V2O9H1,298,0.101325,monoclinic
P 1 21/a 1,Tl2Mn1H12O14Se2,295,0.101325,monoclinic
P 1 21/n 1,La2Ni0.8Co0.2Mn1O6,293,0.101325,monoclinic
P 1 21/n 1,La2Ni0.6Co0.4Mn1O6,293,0.101325,monoclinic
P 1 21/n 1,La2Ni0.2Co0.8Mn1O6,293,0.101325,monoclinic
P 1 21/n 1,Na12Mn1Nb12O88H100,293,0.101325,monoclinic
P 1 21/n 1,La1.5Ca0.5Co1Mn1O6,293,0.101325,monoclinic
P 1 21/n 1,Mn1.97V1.17As0.83O9H4,293,0.101325,monoclinic
P 1 21/n 1,Mn1.93V1.23As0.86O9H4,293,0.101325,monoclinic
B 1 1 2/b,Mn2Zr1F8H12O6,293,0.101325,monoclinic
C 1 2/m 1,Li0.32Al0.68Mn1O4H2,293,0.101325,monoclinic
B 1 21/m 1,Pb2Mn1V2O9H2,293,0.101325,monoclinic
P 1 21/c 1,Zn2Mn1Si1O6H2,293,0.101325,monoclinic
A 1 2 1,Ca2Mn2Si4O17H8,293,0.101325,monoclinic
P 1 21/m 1,Mn1Al6Si4O19H2,293,0.101325,monoclinic
C 1 2/m 1,Mn3Zn2O12H8.998As1,293,0.101325,monoclinic
P 1 21/c 1,Mn1Ca2As2O10H4,293,0.101325,monoclinic
B 1 1 2,Mn1Zr1F6H10O5,293,0.101325,monoclinic
C 1 2/m 1,Mg1Mn2Br6H24O12,293,0.101325,monoclinic
C 1 2/m 1,Mn5O12H4V1.78As0.22,293,0.101325,monoclinic
P 1 21/c 1,Ca2La1Nb0.998Mn0.002O6,293,0.101325,monoclinic
P 1 21/m 1,Ba1Mn1F5H2O1,293,0.101325,monoclinic
P 1 21/m 1,Sr1Mn1F5H2O1,293,0.101325,monoclinic
I 1 2/m 1,La1.67Mg1Ta0.996Mn0.004O6,293,0.101325,monoclinic
C 1 2/m 1,Na1Mn2Mo2O10H3,293,0.101325,monoclinic
P 1 21/c 1,Mn1Sb2F8H4O2,293,0.101325,monoclinic
I 1 2/a 1,K2.16Mn16Si26.9O75.8H8,293,0.101325,monoclinic
C 1 2/c 1,Na1Mn1F4H6O3,293,0.101325,monoclinic
C 1 2/c 1,Tl1Mn1F4H2O1,293,0.101325,monoclinic
C 1 2/m 1,Mn2Mg1Zn2O12H14,293,0.101325,monoclinic
P 1 21/n 1,Mn2V1.62As0.38O9H4,293,0.101325,monoclinic
P 1 21/n 1,Sr1La1Mn1Ta1O6,293,0.101325,monoclinic
C 1 2/m 1,K1Mn2Cr2O10H3,293,0.101325,monoclinic
I 1 2/a 1,K3.68Mn15.904Si25.472O80.4H23.424,292,0.101325,monoclinic
P 1 21/n 1,Sr1La1Mn1Mo1O6,298,0.101325,monoclinic
C 1 2/m 1,Li2Mn1V4O14H4,293,0.101325,monoclinic
P 1 21/c 1,Mn3.92Al8Si8O48H32,293,0.101325,monoclinic
P 1 21/n 1,Ca1Mn2Be3Si3O12,293,0.101325,monoclinic
P 1 n 1,Pb3Mn1As3O9H1,293,0.101325,monoclinic
C 1 2/m 1,Mn8Si6O24Cl1H9,293,0.101325,monoclinic
P 1 21/n 1,Li2Co0.9375Mn0.0625Si1O4,293,0.101325,monoclinic
P 1 21/n 1,Nd0.75Sr0.25Mn0.5Fe0.5O3,293,0.101325,monoclinic
P 1 21/n 1,Nd0.75Ca0.25Mn0.5Fe0.5O3,293,0.101325,monoclinic
P 1 21/m 1,Bi0.37Ca0.63Mn0.964Cr0.036O2.99,300,0.101325,monoclinic
C 1 2/m 1,Na1Ni0.5Mn0.5Ce0.01O2,293,0.101325,monoclinic
C 1 2/m 1,Na0.97Ni0.47Mn0.5Ce0.06O2,293,0.101325,monoclinic
C 1 2/m 1,Na0.85Ni0.35Mn0.5Ce0.3O2,293,0.101325,monoclinic
C 1 2/m 1,K0.12Mn0.77Ni0.23O3.52H3.04,293,0.101325,monoclinic
C 1 2/m 1,K0.14Mn0.78Ni0.22O2.67H1.74,293,0.101325,monoclinic
C 1 2/m 1,K0.18Ni0.3Mn1O3.14H2.28,293,0.101325,monoclinic
C 1 2/m 1,K0.14Mn0.77Ni0.23O2.75H1.74,293,0.101325,monoclinic
P 1 21/n 1,Th1Zn0.993Mn0.007B5O10,293,0.101325,monoclinic
P 1 21/n 1,Nd2Co0.9Cr0.1Mn1O6,293,0.101325,monoclinic
P 1 21/n 1,Nd2Co0.8Cr0.2Mn1O6,293,0.101325,monoclinic
P 1 21/n 1,Nd2Co0.7Cr0.3Mn1O6,293,0.101325,monoclinic
C 1 2/c 1,Na0.46Mn0.89Ni0.11O2.44H0.88,293,0.101325,monoclinic
P 1 21/n 1,La1.4Ca0.6Co1Mn1O6,298,0.101325,monoclinic
P 1 21/n 1,Sr1.5La0.5Mn1Sb1O6,293,0.101325,monoclinic
P 1 21/n 1,Sr1.33La0.67Mn1Sb1O6,293,0.101325,monoclinic
P 1 21/n 1,Sr1.5La0.5Mn1.25Sb0.75O6,293,0.101325,monoclinic
P 1 21/n 1,Sr1.5La0.5Mn1.5Sb0.5O6,293,0.101325,monoclinic
P 1 21/n 1,La0.7Ca0.3Co0.5Mn0.5O3,298,0.101325,monoclinic
C 1 2/c 1,Mn2.88Ca2.02H10.2O20As4,298,0.101325,monoclinic
C 1 2/m 1,H1.825Mn0.98O2.84Ni0.06Na0.06,293,0.101325,monoclinic
C 1 2/m 1,H1.9262Mn0.98O2.93Ni0.09Na0.06,293,0.101325,monoclinic
C 1 2/m 1,H2.23Mn0.94O3.065Ni0.05Na0.18,293,0.101325,monoclinic
C 1 2/m 1,H1.735Mn0.91O2.84Ni0.15Na0.06,293,0.101325,monoclinic
P 1 21/n 1,Ca1La1Mn1Mo1O6,293,0.101325,monoclinic
C 1 2/m 1,Na0.9Ni0.33Mn0.33Co0.33O2,293,0.101325,monoclinic
C 1 2/m 1,Na0.65Ni0.33Mn0.33Co0.33O2,293,0.101325,monoclinic
C 1 2/c 1,Cs1Mn1F4H4O2,293,0.101325,monoclinic
B 1 1 2/m,Mn1Zr1F6H10O5,293,0.101325,monoclinic
C 1 2/c 1,Rb1Mn1F4H2O1,293,0.101325,monoclinic
C 1 2/m 1,Ca2Mn2O17H8Si4,293,0.101325,monoclinic
P 1 21/c 1,Na2Mn4H62O72W12,298,0.101325,monoclinic
P 1 21/c 1,Cs1Mn3As3O15H8,293,0.101325,monoclinic
C 1 2/c 1,K1Mn3As3O12H2,293,0.101325,monoclinic
C 1 2/c 1,Na1Mn3As3O12H2,293,0.101325,monoclinic
C 1 2/m 1,Sr1Mn2V2O10H4,293,0.101325,monoclinic
C 1 2 1,Li1Mn0.7Co0.3B1O3,293,0.101325,monoclinic
P 1 2 1,In0.08Na0.06Mn0.86W1O4,293,0.101325,monoclinic
P 1 2 1,In0.15Na0.12Mn0.73W1O4,293,0.101325,monoclinic
P 1 2 1,In0.1Na0.09Mn0.63W1O4,293,0.101325,monoclinic
P 1 2/n 1,Ca0.8Mn5.2V6O33H24,293,0.101325,monoclinic
P 1 21/n 1,Ce1Zn0.7Mn0.3B5O10,293,0.101325,monoclinic
P 1 21/n 1,Ca2Mn0.001Y0.999Sb1O6,293,0.101325,monoclinic
I 1 2/a 1,Bi0.3La0.7Fe0.5Mn0.5O3,300,0.101325,monoclinic
I 1 2/m 1,K1Mn2H3O10Mo2,300,0.101325,monoclinic
P 1 21/c 1,Na8Mn1W6O42H36,293,0.101325,monoclinic
C 1 2/m 1,Ca1Mn1Br4H16O8,293,0.101325,monoclinic
P 1 21/n 1,Na12Mn1Nb12O90H104,293,0.101325,monoclinic
P 1 21/c 1,Na2H62O72Mn4W12,293,0.101325,monoclinic
P 1 21/c 1,Mn1H16O8Bi2I8,293,0.101325,monoclinic
P 1 21/n 1,Na4H50O46Mn1W6,293,0.101325,monoclinic
P 1 21/c 1,Mn1Bi2I8H16O8,295,0.101325,monoclinic
P 63/m m c,Ba2Fe1Mn0.5W0.5O6,295,0.101325,hexagonal
P 63/m m c,Na0.71Li0.12Mn0.8Fe0.2O2,293,0.101325,hexagonal
P 63/m,Sr5Mn3O12.1F0.9H0.1,300,0.101325,hexagonal
P 63/m,Sr5Mn2.826Si0.1742O12F0.83,300,0.101325,hexagonal
P 63/m,Sr5Mn2.841Si0.159O12.84H0.84,300,0.101325,hexagonal
P 63/m m c,Na0.7Mn0.66Ni0.17Co0.17O2,293,0.101325,hexagonal
P 63/m m c,Na0.67Mn0.5Co0.4Fe0.1O2,293,0.101325,hexagonal
P 63/m m c,Na0.67Mn0.5Co0.3Fe0.2O2,293,0.101325,hexagonal
P -6,Pb9Ca5.44Mn0.56Si9O33,293,0.101325,hexagonal
P -6,Pb9Ca5Mn1Si9O33,293,0.101325,hexagonal
P 63/m m c,Na0.62K0.05Fe0.5Mn0.5O2,293,0.101325,hexagonal
P 63/m m c,Na0.59K0.08Fe0.5Mn0.5O2,293,0.101325,hexagonal
P 63/m m c,Na0.57K0.1Fe0.5Mn0.5O2,293,0.101325,hexagonal
P 63/m m c,Ba6Ru2Na2Mn2O17,293,0.101325,hexagonal
P 63/m m c,Ba6Ru2Na2Mn2O17,300,0.101325,hexagonal
P 63/m m c,Na0.667Mn0.8Zn0.1Cu0.1O2,293,0.101325,hexagonal
P 63/m m c,Na0.667Mn0.8Zn0.1Al0.1O2,293,0.101325,hexagonal
P 63/m m c,Na0.667Mn0.8Zn0.1Ti0.1O2,293,0.101325,hexagonal
P 63/m m c,Na0.667Mn0.8Fe0.1Cu0.1O2,293,0.101325,hexagonal
P 63/m m c,Na0.667Mn0.8Fe0.1Al0.1O2,293,0.101325,hexagonal
P 63/m,Sr3.82La0.18Mn3O15Ge3,293,0.101325,hexagonal
P 63/m,Sr3.82Pr0.18Mn3O15Ge3,293,0.101325,hexagonal
P 63/m,Sr3.82Nd0.18Mn3O15Ge3,293,0.101325,hexagonal
P 63/m,Sr3.79Sm0.21Mn3O15Ge3,293,0.101325,hexagonal
P 63/m,Sr3.85Eu0.15Mn3O15Ge3,293,0.101325,hexagonal
P 63/m,Sr3.85Gd0.15Mn3O15Ge3,293,0.101325,hexagonal
P 63/m,Sr3.88Dy0.12Mn3O15Ge3,293,0.101325,hexagonal
P 63/m,Sr3.71Gd0.29Mn3O15Ge3,293,0.101325,hexagonal
P 63 c m,Y1Mn0.5Fe0.48Pd0.02O3,293,0.101325,hexagonal
P 63 c m,Y1Mn0.5Fe0.45Pd0.05O3,293,0.101325,hexagonal
P 63 c m,Y1Mn0.5Fe0.43Pd0.07O3,293,0.101325,hexagonal
P 63/m m c,Na0.66Li0.22Ti0.15Mn0.63O2,293,0.101325,hexagonal
P 63/m m c,Ba0.8Sr0.2Mn0.4Fe0.6O2.69,293,0.101325,hexagonal
P 63/m m c,Li0.06Mg0.065Mn0.37Na0.325O1,293,0.101325,hexagonal
P 63/m m c,Na0.667Cu0.167Ni0.167Mn0.667O2,293,0.101325,hexagonal
P 63/m m c,Na0.7Cu0.2Fe0.1Mn0.7O2,293,0.101325,hexagonal
P 63/m m c,Ba3Mn1Ti1Sb1O9,293,0.101325,hexagonal
P 63/m,Sr1Mn2Co6Te3O18,293,0.101325,hexagonal
P 63/m,Pb1Mn2Co6Te3O18,293,0.101325,hexagonal
P 63/m m c,Sr0.4Ba0.6Mn0.94Ti0.06O2.91,293,0.101325,hexagonal
P 63/m m c,Sr0.4Ba0.6Mn0.94Ti0.06O2.42,293,0.101325,hexagonal
P 63/m m c,Na0.67Mn0.6Ni0.2Li0.2O2,298,0.101325,hexagonal
P 63,Na0.533Li0.14Ni0.14Mn0.72O2,293,0.101325,hexagonal
P 63/m,Y1Ca3Mn3O15B4,293,0.101325,hexagonal
P 63/m m c,Ba3Sr3Mn4Cr2O17,298,0.101325,hexagonal
P 63/m m c,Ba2Fe1Mn0.5W0.5O5.99,293,0.101325,hexagonal
P -6 m 2,Ba8Co2Mn6Cl1O22,293,0.101325,hexagonal
P 63/m m c,Sr0.78Ba0.2La0.02Mn1O3,293,0.101325,hexagonal
P 63/m m c,Sr0.68Ba0.3La0.02Mn1O3,293,0.101325,hexagonal
P 63/m m c,Sr0.66Ba0.3La0.04Mn1O3,293,0.101325,hexagonal
P 63/m m c,Sr0.58Ba0.4La0.02Mn1O3,293,0.101325,hexagonal
P 63/m m c,Na0.667Mn0.583Fe0.333Ti0.083O2,293,0.101325,hexagonal
P 63/m,Y1.632Ca2.368Mn3O15B4,296,0.101325,hexagonal
P 63/m,Gd1.199Ca2.801Mn3O15B4,296,0.101325,hexagonal
P 63/m m c,K0.35Rb0.65Mn3O9Ge2,293,0.101325,hexagonal
P 63/m m c,La0.96Mn1In0.5Ga10.5O19,293,0.101325,hexagonal
P 63 m c,Cs1Mn3F6Se2O6,293,0.101325,hexagonal
P 63/m m c,Na0.67Fe0.3333Mg0.0417Mn0.625O2,293,0.101325,hexagonal
P 63/m m c,Na0.67Fe0.3333Mg0.0833Mn0.5833O2,293,0.101325,hexagonal
P 63/m m c,Na0.67Fe0.3333Mg0.1667Mn0.5O2,293,0.101325,hexagonal
P 63/m,Pb1Mn2Ni6Te3O18,293,0.101325,hexagonal
P 63/m,Na3La1Mn3O15As3,293,0.101325,hexagonal
P 63/m,Na3Sm1Mn3O15As3,293,0.101325,hexagonal
P 63/m,Na3Gd1Mn3O15As3,293,0.101325,hexagonal
P 63/m m c,Ca1Al10.02Sn0.98Mn1O19,293,0.101325,hexagonal
P 63/m m c,Na0.67Mn0.66Fe0.2Cu0.14O2,293,0.101325,hexagonal
P 63/m m c,Na0.706Mn0.65Co0.18Ni0.17O2,293,0.101325,hexagonal
P 63/m,Cu0.5Mn0.5U1Mo3O12,293,0.101325,hexagonal
P 63/m,Pb1Mn2Ni6Te3O18,298,0.101325,hexagonal
P 63 m c,Ba1Ca1Fe2Mn2O7,293,0.101325,hexagonal
P 63/m m c,Na0.561Li0.24Mn0.66Ti0.1O1.994,293,0.101325,hexagonal
P 63/m m c,Na0.639Li0.24Mn0.71Ti0.05O1.964,293,0.101325,hexagonal
P 63/m m c,Na0.602Li0.24Mn0.56Ti0.2O1.923,293,0.101325,hexagonal
P 63/m m c,Na0.85Li0.12Ni0.22Mn0.66O2,293,0.101325,hexagonal
P 6 c c,K1Zn3Mn2Si12O30,293,0.101325,hexagonal
P 63/m m c,Na0.8Li0.27Mn0.68Ti0.05O1.97,293,0.101325,hexagonal
P 63/m m c,Na0.69Mn0.87Fe0.08Mg0.05O2,293,0.101325,hexagonal
P 63/m m c,Na0.69Mn0.82Fe0.08Mg0.1O2,293,0.101325,hexagonal
P 63/m m c,Na0.69Mn0.77Fe0.08Mg0.15O2,293,0.101325,hexagonal
P 63/m m c,Na0.67Mn0.7Ni0.2Mg0.1O2,293,0.101325,hexagonal
